episode,step,active_agent,valid_actions,discrete_action,reward,done,next_active_agent,raw_0,raw_1,raw_2,raw_3,padded_0,padded_1,padded_2,padded_3,dense_sparse_weight,top_k,rerank_threshold,source_diversity,rewrite_strength,query_expansion_weight,relevance_threshold,evidence_keep_ratio,strictness_score,temperature,citation_strictness,max_tokens,answer_detail_level,support_threshold
56,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_answer,-0.07,0,verifier,-0.891362,-0.90265,0.946574,0.754278,-0.891362,-0.90265,0.946574,0.754278,,,,,,,,,,0.05431908369064331,0.0486750602722168,384,0.8771389126777649,
56,4,verifier,verify_answer,verify_answer,0.6906,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
57,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.853514,-1.0,-0.938685,-0.827561,-0.853514,-1.0,-0.938685,-0.827561,0.07324311137199402,3,0.030657440423965454,0.0862196683883667,,,,,,,,,,
57,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.851905,-1.0,-1.0,,0.851905,-1.0,-1.0,0.0,,,,,,,0.9259523749351501,0.5,0.0,,,,,
57,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.893452,-1.0,1.0,0.283236,-0.893452,-1.0,1.0,0.283236,,,,,,,,,,0.05327385663986206,0.0,384,0.6416179835796356,
57,4,verifier,verify_answer,verify_answer,0.3668,1,,-0.745116,,,,-0.745116,0.0,0.0,0.0,,,,,,,,,,,,,,0.1274418830871582
58,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.959619,-1.0,-0.957562,-0.926043,-0.959619,-1.0,-0.957562,-0.926043,0.020190536975860596,3,0.021218806505203247,0.036978721618652344,,,,,,,,,,
58,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.940012,-0.829446,-0.927624,,0.940012,-0.829446,-0.927624,0.0,,,,,,,0.9700060486793518,0.5426384806632996,0.03618791699409485,,,,,
58,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.960212,-1.0,0.983864,0.347803,-0.960212,-1.0,0.983864,0.347803,,,,,,,,,,0.019894033670425415,0.0,384,0.6739013493061066,
58,4,verifier,verify_answer,verify_answer,0.7226,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
59,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-1.0,-0.882094,-0.919699,-1.0,-1.0,-0.882094,-0.919699,-1.0,0.0,3,0.04015067219734192,0.0,,,,,,,,,,
59,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.941715,-0.941916,-1.0,,0.941715,-0.941916,-1.0,0.0,,,,,,,0.9708574712276459,0.5145209282636642,0.0,,,,,
59,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-1.0,-0.954886,0.844871,0.055621,-1.0,-0.954886,0.844871,0.055621,,,,,,,,,,0.0,0.022557079792022705,374,0.5278106946498156,
59,4,verifier,verify_answer,verify_answer,0.7494,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
60,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.835347,-0.923398,-0.885725,-0.848242,-0.835347,-0.923398,-0.885725,-0.848242,0.08232644200325012,3,0.057137519121170044,0.07587912678718567,,,,,,,,,,
60,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,1.0,-0.840034,-1.0,,1.0,-0.840034,-1.0,0.0,,,,,,,1.0,0.5399915874004364,0.0,,,,,
60,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-1.0,-1.0,0.994068,-0.330411,-1.0,-1.0,0.994068,-0.330411,,,,,,,,,,0.0,0.0,319,0.3347945213317871,
60,4,verifier,verify_answer,verify_answer,0.7355,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
61,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.950338,-1.0,-1.0,-1.0,-0.950338,-1.0,-1.0,-1.0,0.024831026792526245,3,0.0,0.0,,,,,,,,,,
61,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.760657,-1.0,-1.0,,0.760657,-1.0,-1.0,0.0,,,,,,,0.8803286254405975,0.5,0.0,,,,,
61,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.820484,-1.0,1.0,-0.605223,-0.820484,-1.0,1.0,-0.605223,,,,,,,,,,0.08975803852081299,0.0,267,0.1973884105682373,
61,4,verifier,verify_answer,verify_answer,0.6722,1,,-0.972049,,,,-0.972049,0.0,0.0,0.0,,,,,,,,,,,,,,0.013975590467453003
62,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-1.0,-0.889385,-1.0,-0.97648,-1.0,-0.889385,-1.0,-0.97648,0.0,3,0.0,0.011760175228118896,,,,,,,,,,
62,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,1.0,-1.0,-0.810585,,1.0,-1.0,-0.810585,0.0,,,,,,,1.0,0.5,0.09470731019973755,,,,,
62,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-1.0,-0.954812,1.0,-0.925318,-1.0,-0.954812,1.0,-0.925318,,,,,,,,,,0.0,0.022593975067138672,206,0.03734084963798523,
62,4,verifier,verify_answer,verify_answer,0.4746,1,,-0.727933,,,,-0.727933,0.0,0.0,0.0,,,,,,,,,,,,,,0.13603374361991882
63,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.885567,-1.0,-0.841588,-0.850493,-0.885567,-1.0,-0.841588,-0.850493,0.05721667408943176,3,0.07920598983764648,0.07475331425666809,,,,,,,,,,
63,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.908401,-1.0,-1.0,,0.908401,-1.0,-1.0,0.0,,,,,,,0.9542004466056824,0.5,0.0,,,,,
63,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-1.0,-0.926484,1.0,-0.896385,-1.0,-0.926484,1.0,-0.896385,,,,,,,,,,0.0,0.03675776720046997,211,0.05180758237838745,
63,4,verifier,verify_answer,verify_answer,0.71,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
64,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.932264,-0.898989,-0.876313,-0.834915,-0.932264,-0.898989,-0.876313,-0.834915,0.03386816382408142,3,0.0618436336517334,0.08254268765449524,,,,,,,,,,
64,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.941103,-0.912402,-0.996354,,0.941103,-0.912402,-0.996354,0.0,,,,,,,0.9705516695976257,0.5218994319438934,0.0018232166767120361,,,,,
64,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-1.0,-0.821217,1.0,-0.901515,-1.0,-0.821217,1.0,-0.901515,,,,,,,,,,0.0,0.0893913209438324,210,0.04924267530441284,
64,4,verifier,verify_answer,verify_answer,0.8536,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
65,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-1.0,-0.825552,-0.978571,-0.896283,-1.0,-0.825552,-0.978571,-0.896283,0.0,3,0.010714620351791382,0.051858365535736084,,,,,,,,,,
65,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.63723,-0.960854,-0.854234,,0.63723,-0.960854,-0.854234,0.0,,,,,,,0.8186149895191193,0.509786456823349,0.07288321852684021,,,,,
65,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-1.0,-0.744497,0.899929,-1.0,-1.0,-0.744497,0.899929,-1.0,,,,,,,,,,0.0,0.1277516782283783,185,0.0,
65,4,verifier,verify_answer,verify_answer,0.6451,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
66,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.95055,-1.0,-0.786735,-1.0,-0.95055,-1.0,-0.786735,-1.0,0.024724990129470825,3,0.10663247108459473,0.0,,,,,,,,,,
66,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.478548,-1.0,-0.778928,,0.478548,-1.0,-0.778928,0.0,,,,,,,0.7392741441726685,0.5,0.11053594946861267,,,,,
66,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.938712,-0.46851,0.737408,-0.943567,-0.938712,-0.46851,0.737408,-0.943567,,,,,,,,,,0.030643939971923828,0.26574477553367615,184,0.02821660041809082,
66,4,verifier,verify_answer,verify_answer,0.6724,1,,-0.866429,,,,-0.866429,0.0,0.0,0.0,,,,,,,,,,,,,,0.06678551435470581
67,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.982979,-0.830118,-1.0,-0.781663,-0.982979,-0.830118,-1.0,-0.781663,0.008510440587997437,3,0.0,0.10916861891746521,,,,,,,,,,
67,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.622376,-0.971723,-1.0,,0.622376,-0.971723,-1.0,0.0,,,,,,,0.8111882209777832,0.5070692151784897,0.0,,,,,
67,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.748254,-0.140342,0.865389,-1.0,-0.748254,-0.140342,0.865389,-1.0,,,,,,,,,,0.12587299942970276,0.4298290014266968,183,0.0,
67,4,verifier,verify_answer,verify_answer,0.674,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
68,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,3,0.0,0.0,,,,,,,,,,
68,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,-0.043463,-0.818592,-0.765336,,-0.043463,-0.818592,-0.765336,0.0,,,,,,,0.47826867923140526,0.545351967215538,0.117331862449646,,,,,
68,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-1.0,0.135334,0.880869,-1.0,-1.0,0.135334,0.880869,-1.0,,,,,,,,,,0.0,0.567666806280613,184,0.0,
68,4,verifier,verify_answer,verify_answer,0.7322,1,,-0.898673,,,,-0.898673,0.0,0.0,0.0,,,,,,,,,,,,,,0.05066335201263428
69,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-1.0,-0.925289,-0.951327,-0.924382,-1.0,-0.925289,-0.951327,-0.924382,0.0,3,0.024336576461791992,0.037808775901794434,,,,,,,,,,
69,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,-0.357204,-0.336964,-1.0,,-0.357204,-0.336964,-1.0,0.0,,,,,,,0.32139788568019867,0.6657589375972748,0.0,,,,,
69,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-1.0,0.307925,0.779731,-1.0,-1.0,0.307925,0.779731,-1.0,,,,,,,,,,0.0,0.6539625376462936,177,0.0,
69,4,verifier,verify_answer,verify_answer,0.7137,1,,-0.821554,,,,-0.821554,0.0,0.0,0.0,,,,,,,,,,,,,,0.08922308683395386
70,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.781658,-1.0,-1.0,-0.926711,-0.781658,-1.0,-1.0,-0.926711,0.10917124152183533,3,0.0,0.03664436936378479,,,,,,,,,,
70,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,-0.769548,-0.303174,-0.968546,,-0.769548,-0.303174,-0.968546,0.0,,,,,,,0.11522579193115234,0.674206554889679,0.015726834535598755,,,,,
70,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_with_strict_citations,-0.07,0,verifier,-1.0,0.935499,1.0,-1.0,-1.0,0.935499,1.0,-1.0,,,,,,,,,,0.0,0.9677493274211884,192,0.0,
70,4,verifier,verify_answer,verify_answer,0.7619,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
71,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.94945,-0.924042,-0.88156,-0.696616,-0.94945,-0.924042,-0.88156,-0.696616,0.025275230407714844,3,0.05922022461891174,0.15169194340705872,,,,,,,,,,
71,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,-0.855368,-0.062548,-1.0,,-0.855368,-0.062548,-1.0,0.0,,,,,,,0.07231619954109192,0.7343629561364651,0.0,,,,,
71,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_with_strict_citations,-0.07,0,verifier,-1.0,0.853847,0.932716,-1.0,-1.0,0.853847,0.932716,-1.0,,,,,,,,,,0.0,0.9269235730171204,187,0.0,
71,4,verifier,verify_answer,verify_answer,0.8061,1,,-0.966347,,,,-0.966347,0.0,0.0,0.0,,,,,,,,,,,,,,0.01682630181312561
72,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.998986,-0.799795,-0.581779,-1.0,-0.998986,-0.799795,-0.581779,-1.0,0.0005070865154266357,3,0.20911052823066711,0.0,,,,,,,,,,
72,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,keep_all,-0.07,0,generator,-0.996513,0.729855,-0.896984,,-0.996513,0.729855,-0.896984,0.0,,,,,,,0.0017432868480682373,0.9324636906385422,0.051507771015167236,,,,,
72,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_with_strict_citations,-0.07,0,verifier,-0.65496,1.0,0.424719,-0.909641,-0.65496,1.0,0.424719,-0.909641,,,,,,,,,,0.17251980304718018,1.0,169,0.04517972469329834,
72,4,verifier,verify_answer,verify_answer,0.5023,1,,-0.833615,,,,-0.833615,0.0,0.0,0.0,,,,,,,,,,,,,,0.08319273591041565
73,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.873503,-0.897784,-0.8044,-0.820107,-0.873503,-0.897784,-0.8044,-0.820107,0.06324836611747742,3,0.09780013561248779,0.08994671702384949,,,,,,,,,,
73,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,keep_all,-0.07,0,generator,-0.759768,0.957736,-1.0,,-0.759768,0.957736,-1.0,0.0,,,,,,,0.12011575698852539,0.9894341081380844,0.0,,,,,
73,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_with_strict_citations,-0.07,0,verifier,-0.899593,1.0,0.047203,-0.943357,-0.899593,1.0,0.047203,-0.943357,,,,,,,,,,0.050203561782836914,1.0,138,0.02832132577896118,
73,4,verifier,verify_answer,verify_answer,0.4943,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
74,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.989815,-0.754283,-0.957108,-0.991827,-0.989815,-0.754283,-0.957108,-0.991827,0.0050924718379974365,4,0.02144598960876465,0.004086732864379883,,,,,,,,,,
74,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,keep_all,-0.07,0,generator,-1.0,1.0,-0.902586,,-1.0,1.0,-0.902586,0.0,,,,,,,0.0,1.0,0.04870685935020447,,,,,
74,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_with_strict_citations,-0.07,0,verifier,-0.596258,0.932005,-0.141486,-0.961484,-0.596258,0.932005,-0.141486,-0.961484,,,,,,,,,,0.20187118649482727,0.9660026133060455,128,0.019257962703704834,
74,4,verifier,verify_answer,verify_answer,0.7695,1,,-0.76332,,,,-0.76332,0.0,0.0,0.0,,,,,,,,,,,,,,0.11834004521369934
75,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-1.0,-0.911536,-0.888111,-0.9702,-1.0,-0.911536,-0.888111,-0.9702,0.0,3,0.05594456195831299,0.014899909496307373,,,,,,,,,,
75,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,keep_all,-0.07,0,generator,-1.0,1.0,-0.838212,,-1.0,1.0,-0.838212,0.0,,,,,,,0.0,1.0,0.08089405298233032,,,,,
75,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_with_strict_citations,-0.07,0,verifier,-1.0,1.0,-0.555996,-0.819608,-1.0,1.0,-0.555996,-0.819608,,,,,,,,,,0.0,1.0,128,0.09019595384597778,
75,4,verifier,verify_answer,verify_answer,0.2799,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
76,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-1.0,-0.884308,-0.742283,-1.0,-1.0,-0.884308,-0.742283,-1.0,0.0,3,0.12885862588882446,0.0,,,,,,,,,,
76,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,keep_all,-0.07,0,generator,-1.0,1.0,-1.0,,-1.0,1.0,-1.0,0.0,,,,,,,0.0,1.0,0.0,,,,,
76,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_with_strict_citations,-0.07,0,verifier,-1.0,1.0,-0.78233,-1.0,-1.0,1.0,-0.78233,-1.0,,,,,,,,,,0.0,1.0,128,0.0,
76,4,verifier,verify_answer,verify_answer,0.7259,1,,-0.893694,,,,-0.893694,0.0,0.0,0.0,,,,,,,,,,,,,,0.05315309762954712
77,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.959475,-0.996207,-1.0,-0.867643,-0.959475,-0.996207,-1.0,-0.867643,0.02026236057281494,3,0.0,0.06617838144302368,,,,,,,,,,
77,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,keep_all,-0.07,0,generator,-0.896452,0.978139,-0.722042,,-0.896452,0.978139,-0.722042,0.0,,,,,,,0.05177414417266846,0.9945346415042877,0.13897880911827087,,,,,
77,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_with_strict_citations,-0.07,0,verifier,-1.0,0.763025,-0.94021,-1.0,-1.0,0.763025,-0.94021,-1.0,,,,,,,,,,0.0,0.8815125823020935,128,0.0,
77,4,verifier,verify_answer,verify_answer,0.789,1,,-0.963454,,,,-0.963454,0.0,0.0,0.0,,,,,,,,,,,,,,0.018273085355758667
78,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-1.0,-0.740049,-1.0,-0.782591,-1.0,-0.740049,-1.0,-0.782591,0.0,4,0.0,0.10870453715324402,,,,,,,,,,
78,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,keep_all,-0.07,0,generator,-1.0,1.0,-0.947437,,-1.0,1.0,-0.947437,0.0,,,,,,,0.0,1.0,0.026281386613845825,,,,,
78,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_with_strict_citations,-0.07,0,verifier,-0.881159,1.0,-0.834199,-0.903029,-0.881159,1.0,-0.834199,-0.903029,,,,,,,,,,0.059420496225357056,1.0,128,0.04848542809486389,
78,4,verifier,verify_answer,verify_answer,0.7726,1,,-0.800585,,,,-0.800585,0.0,0.0,0.0,,,,,,,,,,,,,,0.09970742464065552
79,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.96583,-0.575329,-1.0,-0.783222,-0.96583,-0.575329,-1.0,-0.783222,0.01708504557609558,4,0.0,0.1083889901638031,,,,,,,,,,
79,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,keep_all,-0.07,0,generator,-1.0,1.0,-1.0,,-1.0,1.0,-1.0,0.0,,,,,,,0.0,1.0,0.0,,,,,
79,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_with_strict_citations,-0.07,0,verifier,-1.0,1.0,-1.0,-0.873416,-1.0,1.0,-1.0,-0.873416,,,,,,,,,,0.0,1.0,128,0.0632917582988739,
79,4,verifier,verify_answer,verify_answer,0.7081,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
80,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-1.0,-0.691631,-1.0,-1.0,-1.0,-0.691631,-1.0,-1.0,0.0,4,0.0,0.0,,,,,,,,,,
80,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,keep_all,-0.07,0,generator,-1.0,1.0,-0.880639,,-1.0,1.0,-0.880639,0.0,,,,,,,0.0,1.0,0.0596805214881897,,,,,
80,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_with_strict_citations,-0.07,0,verifier,-0.902198,0.849682,-0.963567,-1.0,-0.902198,0.849682,-0.963567,-1.0,,,,,,,,,,0.048900872468948364,0.924841046333313,128,0.0,
80,4,verifier,verify_answer,verify_answer,0.7357,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
81,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.771647,-0.246489,-1.0,-0.994974,-0.771647,-0.246489,-1.0,-0.994974,0.11417648196220398,6,0.0,0.0025131702423095703,,,,,,,,,,
81,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,keep_all,-0.07,0,generator,-0.965587,0.691427,-1.0,,-0.965587,0.691427,-1.0,0.0,,,,,,,0.017206251621246338,0.9228566735982895,0.0,,,,,
81,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_with_strict_citations,-0.07,0,verifier,-1.0,0.844805,-1.0,-0.729949,-1.0,0.844805,-1.0,-0.729949,,,,,,,,,,0.0,0.9224026203155518,128,0.13502559065818787,
81,4,verifier,verify_answer,verify_answer,0.5608,1,,-0.903839,,,,-0.903839,0.0,0.0,0.0,,,,,,,,,,,,,,0.04808035492897034
82,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-1.0,0.303067,-0.7822,-0.860555,-1.0,0.303067,-0.7822,-0.860555,0.0,8,0.10890007019042969,0.06972238421440125,,,,,,,,,,
82,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,keep_all,-0.07,0,generator,-0.988197,0.900938,-0.893443,,-0.988197,0.900938,-0.893443,0.0,,,,,,,0.005901545286178589,0.9752345085144043,0.05327853560447693,,,,,
82,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_with_strict_citations,-0.07,0,verifier,-0.91941,1.0,-0.880195,-0.842217,-0.91941,1.0,-0.880195,-0.842217,,,,,,,,,,0.040294766426086426,1.0,128,0.07889154553413391,
82,4,verifier,verify_answer,verify_answer,0.7627,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
83,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.798616,0.722136,-0.681091,-1.0,-0.798616,0.722136,-0.681091,-1.0,0.10069221258163452,10,0.15945440530776978,0.0,,,,,,,,,,
83,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,keep_all,-0.07,0,generator,-0.737018,1.0,-1.0,,-0.737018,1.0,-1.0,0.0,,,,,,,0.13149091601371765,1.0,0.0,,,,,
83,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_with_strict_citations,-0.07,0,verifier,-1.0,0.947864,-0.916539,-0.921261,-1.0,0.947864,-0.916539,-0.921261,,,,,,,,,,0.0,0.9739318490028381,128,0.039369285106658936,
83,4,verifier,verify_answer,verify_answer,0.6822,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
84,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.999554,1.0,-0.733563,-0.93395,-0.999554,1.0,-0.733563,-0.93395,0.00022283196449279785,12,0.13321861624717712,0.03302478790283203,,,,,,,,,,
84,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,keep_all,-0.07,0,generator,-0.991966,1.0,-0.905899,,-0.991966,1.0,-0.905899,0.0,,,,,,,0.004016906023025513,1.0,0.047050684690475464,,,,,
84,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_with_strict_citations,-0.07,0,verifier,-1.0,0.957321,-1.0,-0.939811,-1.0,0.957321,-1.0,-0.939811,,,,,,,,,,0.0,0.9786607027053833,128,0.030094444751739502,
84,4,verifier,verify_answer,verify_answer,0.5377,1,,-0.902891,,,,-0.902891,0.0,0.0,0.0,,,,,,,,,,,,,,0.04855453968048096
85,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,12,0.0,0.0,,,,,,,,,,
85,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,keep_all,-0.07,0,generator,-0.9642,1.0,-0.745346,,-0.9642,1.0,-0.745346,0.0,,,,,,,0.017900049686431885,1.0,0.12732690572738647,,,,,
85,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_with_strict_citations,-0.07,0,verifier,-1.0,1.0,-0.991443,-1.0,-1.0,1.0,-0.991443,-1.0,,,,,,,,,,0.0,1.0,128,0.0,
85,4,verifier,verify_answer,verify_answer,0.7395,1,,-0.86743,,,,-0.86743,0.0,0.0,0.0,,,,,,,,,,,,,,0.0662848949432373
86,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.889406,0.748662,-0.769597,-0.792153,-0.889406,0.748662,-0.769597,-0.792153,0.05529716610908508,10,0.11520126461982727,0.10392352938652039,,,,,,,,,,
